Timestamp,Milliseconds,X,Y,Z
2018-12-11 14:42:29,5562,-2.1797485,0.8724518,10.956207
2018-12-11 14:42:29,5582,-2.1797485,0.8724518,10.956207
2018-12-11 14:42:29,5603,-2.1797485,0.8724518,10.956207
2018-12-11 14:42:29,5621,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
2018-12-11 14:43:12,49414,-2.1797485,0.8724518,10.956207
